DatabaseParent,DatabaseName,DatabaseDesc,TableName,TableList_Description,FieldName,FieldList_Description
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Amptuation_Value,Was there an amputation
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_BlastSpace,Enclosed or unenclosed space
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Comment,Comments on the Injury
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Craniect_Value,To be deleted
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Cranio_Value,To be deleted
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Glascow,Injury Glascow
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_ImportDate,Date of collection
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_InjuryDate,"Most severe, most recent, or other"
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_InjuryDate_Other,Date of injury
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_InjuryEvent,"Circumstances of injury i.e blast, blow, blunt, crash, GSW"
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Intubated_Value,To be deleted
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_LOC,Loss of consciousness
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_LOC_Comment,LOC duration Comment
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_LOCDuration,How long was the loss of consciousness
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Most_Recent,Is it the most recent injury
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Most_Severe,Is it the most severe  injury
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_MultipleInjury,Injury Multiple Injury flag
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_NumInjury,Number of injury
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_PTA,Post traumatic amnesia
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_PTA_Comment,PTA duration Comment
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_PTADuration,Post traumatic amnesia duration
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_SkullFracture_Value,Did they have a skull fracture
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_Source,Type of report that injury was collected from
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_TBI_Type,"Type of TBI mild, moderate, severe"
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_TypeBlast,What explosive was used
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_TypeHIT,Closed or penetrating wounds
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_TypeSkullFracture,Type of skull fracture
Patient Information,Injury,Injury type and severity,Injury,Injury Information,Injury_WoundedWhere,"Location of injury -- region or country, OEF, OIF, CONUS"
Patient Information,Injury,Injury type and severity,Injury,Injury Information,NeuroImaging_DeploymentID,ID from Neuroimaging Deployment table
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_Created,Data and time of when the record was created
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_CreatedBy,User name who created the record
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_Discontinued,Flag if med was discontinued
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_DiscontinuedComments,Comment for discontinuing the med
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_DiscontinuedDate,Date meds were removed
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_DiscontinuingProvider,Name of provider that discontinued the med
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_DosageUnit,Name of the dosage
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_DosageUnitID,Numeric ID for the dosage
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_EditComments,Edit comments
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_Frequency,Number of times the med should be taken
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_HighRisk,Flag for high risk med
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_isDraft,Flag for if the med is in draft
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_isOtherProvider,Flag for if the prescribing provider is not from NICoE
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_LegacyData,Flag for MedTracker legacy data
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_MedicationID,Numeric ID for the med
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_MedicationName,Name of the med
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_OtherInformation,Notes
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_OverTheCounter,Flag for if med is over the counter
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_PhysicallyValidated,Flag for if med was physically validated
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_PillCount,Number of pills prescribed
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_PrescribedDate,Date meds were prescribed
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_PrescribingProvider,Name of prescribing provider
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_PriorToIntake,Flag for if med was prescribed prior to intake
Patient Information,Medication,"Describes type, dosage and frequency of a medication",Medication,Medication,Medication_ReasonForEdit,Reason comment for editing the record
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Age,Patient's age at admission
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_CohortGroupName,Patient's cohort group name
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_CommandLocation,Patient's current command location from the referral form
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_CommandName,Patient's current command name from the referral form
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DateCreated,Date/Time created in the CMDB referral table
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DateModified,Date/Time modified in the CMDB referral table
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DeersID,Patient EDIPI ID
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DischargeDate,Patient's discharge date
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DOB,Patient's DOB
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_DominantHand,Patient's dominant hand
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Education,Patient's education level
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Ethnicity,Patient's ethnicity
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_FirstName,Patient's first name
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_FullSSN,Patient full SSN
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Gender,Patient's gender
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_IntakeDate,Patient's admission date
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_LastName,Patient's last name
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_MaritalStatus,Patient's current marital status from the referral form
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_MI,Patient's middle initial
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_MOS,Patient's MOS
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_NCNC,Neuro-imaging assigned NCNC number
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_NCNC_2,Neuro-imaging assigned NCNC2 number
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_NICoE_Type,Identifies what program the patient is enrolled in
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Rank,Patient's rank
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_region,Patient's region
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_reserve,Flag if the patient is in reserves
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_satellite,Patient's satellite
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Service,Patient's current service from the referral form
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_ServiceMemberID,Patient unqiue identifier for the Service Member table. Table is used to identify repeat Patients.
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_Special_stat,Special Ops Status
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_SSN,Patient's last 4 of the SSN
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_TimeInService,Patient's current time in service from the referral form
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_UserCreated,Date/Time patient added to table
Patient Information,PatientDB,Center repository for list of patients and demographics,Patient,List of all the Patient and demographics,Patient_UserModified,Date/Time of last modification
Patient Information,Referral,NCMT Referral database,Referral,Referral,Additional_Information_Comments,Additional Information Comments
Patient Information,Referral,NCMT Referral database,Referral,Referral,Alteration_of_Consciousness,Alteration of Consciousness
Patient Information,Referral,NCMT Referral database,Referral,Referral,Amnesia_AR,Amnesia AR
Patient Information,Referral,NCMT Referral database,Referral,Referral,Amnesia_Length,Amnesia Length
Patient Information,Referral,NCMT Referral database,Referral,Referral,Any_Post_Traumatic_Amnesia,Any Post Traumatic Amnesia
Patient Information,Referral,NCMT Referral database,Referral,Referral,Approximate_Number_of_Deployments,Approximate Number of Deployments
Patient Information,Referral,NCMT Referral database,Referral,Referral,Approximate_Time_of_Inquiry,Approximate Time of Inquiry
Patient Information,Referral,NCMT Referral database,Referral,Referral,Branch_of_Service,Branch of Service
Patient Information,Referral,NCMT Referral database,Referral,Referral,Case_Manager,Patients Case Manager
Patient Information,Referral,NCMT Referral database,Referral,Referral,Clinical_Issues,Clinical Issues
Patient Information,Referral,NCMT Referral database,Referral,Referral,Command_Location,Command Location
Patient Information,Referral,NCMT Referral database,Referral,Referral,Command_Name,Command Name
Patient Information,Referral,NCMT Referral database,Referral,Referral,Command_State,Command State
Patient Information,Referral,NCMT Referral database,Referral,Referral,Command_State_Other,Command State Other
Patient Information,Referral,NCMT Referral database,Referral,Referral,Comments,Comments
Patient Information,Referral,NCMT Referral database,Referral,Referral,Comorbid_Medical_Conditions,Comorbid Medical Conditions
Patient Information,Referral,NCMT Referral database,Referral,Referral,CUC_Email,CUC Email Address
Patient Information,Referral,NCMT Referral database,Referral,Referral,CUC_Phone,CUC Phone Number
Patient Information,Referral,NCMT Referral database,Referral,Referral,Current_Medications,Current Medications
Patient Information,Referral,NCMT Referral database,Referral,Referral,Current_Symptoms,Current Symptoms
Patient Information,Referral,NCMT Referral database,Referral,Referral,Current_Unit_commander,Current Unit Commander
Patient Information,Referral,NCMT Referral database,Referral,Referral,Date_Received,Date Received
Patient Information,Referral,NCMT Referral database,Referral,Referral,DOB,Date of Birth
Patient Information,Referral,NCMT Referral database,Referral,Referral,EDIPN,EDIPN
Patient Information,Referral,NCMT Referral database,Referral,Referral,Family_Support_System,Family Support System
Patient Information,Referral,NCMT Referral database,Referral,Referral,Fitness_for_Duty_Status,Fitness for Duty Status
Patient Information,Referral,NCMT Referral database,Referral,Referral,Gender,Gender
Patient Information,Referral,NCMT Referral database,Referral,Referral,Have_you_discussed_the_referral_with_patient,Have you discussed the referral with patient
Patient Information,Referral,NCMT Referral database,Referral,Referral,History_of_Mutiple_TBIs,History of Mutiple TBIs
Patient Information,Referral,NCMT Referral database,Referral,Referral,Injury_Event,Injury Event
Patient Information,Referral,NCMT Referral database,Referral,Referral,Injury_Other,Injury Other
Patient Information,Referral,NCMT Referral database,Referral,Referral,Installation,Installation
Patient Information,Referral,NCMT Referral database,Referral,Referral,Involved_in_the_Sole_Provider_Program,Involved in the Sole Provider Program
Patient Information,Referral,NCMT Referral database,Referral,Referral,Is_Patient_in_Agreement_with_Referral,Is Patient in Agreement with Referral
Patient Information,Referral,NCMT Referral database,Referral,Referral,Legal_Status,Legal Status
Patient Information,Referral,NCMT Referral database,Referral,Referral,Length_of_Amnesia_Unit,Length of Amnesia Unit
Patient Information,Referral,NCMT Referral database,Referral,Referral,Length_of_AOC,Length of AOC
Patient Information,Referral,NCMT Referral database,Referral,Referral,Length_of_AOC_Unit,Length of AOC Unit
Patient Information,Referral,NCMT Referral database,Referral,Referral,Length_of_LOC_Unit,Length of LOC Unit
Patient Information,Referral,NCMT Referral database,Referral,Referral,LOC_Length,LOC Length
Patient Information,Referral,NCMT Referral database,Referral,Referral,Lost_of_Consciousness,Lost of Consciousness
Patient Information,Referral,NCMT Referral database,Referral,Referral,Marital_Status,Marital Status
Patient Information,Referral,NCMT Referral database,Referral,Referral,Military_Status,Military Status
Patient Information,Referral,NCMT Referral database,Referral,Referral,MOS_AOC_Rate,MOS AOC Rate
Patient Information,Referral,NCMT Referral database,Referral,Referral,Name_of_Sole_Provider,Name of Sole Provider
Patient Information,Referral,NCMT Referral database,Referral,Referral,Notes,Notes
Patient Information,Referral,NCMT Referral database,Referral,Referral,Number_of_TBIs,Number of TBIs
Patient Information,Referral,NCMT Referral database,Referral,Referral,OIF_OEF_Related,OIF OEF Related
Patient Information,Referral,NCMT Referral database,Referral,Referral,Patient_Age,Patient Age
Patient Information,Referral,NCMT Referral database,Referral,Referral,Patient_Alt_Phone,Patient Alternate Phone Number
Patient Information,Referral,NCMT Referral database,Referral,Referral,Patient_Email,Patient's Email
Patient Information,Referral,NCMT Referral database,Referral,Referral,Patient_Phone,Patient phone number
Patient Information,Referral,NCMT Referral database,Referral,Referral,Pay_Grade,Pay Grade
Patient Information,Referral,NCMT Referral database,Referral,Referral,PCP_Alt_Phone,Primary Care Provider Alternate Phone Number
Patient Information,Referral,NCMT Referral database,Referral,Referral,PCP_Department_Clinic,Primary Care Provider's Department and Clinic
Patient Information,Referral,NCMT Referral database,Referral,Referral,PCP_Email,Primary Care Provider's Email address
Patient Information,Referral,NCMT Referral database,Referral,Referral,PCP_Facility_Name_Location,Primary Care Provider's Facility Name and Location
Patient Information,Referral,NCMT Referral database,Referral,Referral,PCP_Phone,Primary Care Provider Phone Number
Patient Information,Referral,NCMT Referral database,Referral,Referral,Potential_for_Active_Duty_Retention,Potential for Active Duty Retention
Patient Information,Referral,NCMT Referral database,Referral,Referral,Primary_Care_Provide,Primary Care Provider
Patient Information,Referral,NCMT Referral database,Referral,Referral,Psychiatric_Diagnosis,Psychiatric Diagnosis
Patient Information,Referral,NCMT Referral database,Referral,Referral,Psychiatric_Diagnosis_Other,Psychiatric Diagnosis Other
Patient Information,Referral,NCMT Referral database,Referral,Referral,Rank,Rank
